,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3536,,,0.767123288,0.733333333,0.754098361,0.827586207,0.8125,0.784946237,0.853333333,0.693548387,0.836065574,0.8
3537,,,0.86407767,0.776315789,0.7875,0.875,0.792682927,0.717948718,0.869565217,0.896551724,0.810344828,0.928571429
3538,,,0.833333333,0.87,0.825242718,0.78125,0.8625,0.827586207,0.882352941,0.847457627,0.745454545,0.79245283
3601,,,0.777089783,0.766233766,0.794212219,0.777408638,0.8,0.758364312,0.75,0.743190661,0.730769231,0.68161435
3602,,,0.764525994,0.761146497,0.787878788,0.801444043,0.781746032,0.789954338,0.819047619,0.823529412,0.76754386,0.801801802
3603,,,0.754578755,0.774907749,0.723636364,0.727272727,0.766037736,0.730337079,0.725663717,0.685483871,0.680497925,0.703056769
3604,,,0.786324786,0.71942446,0.758333333,0.764227642,0.780141844,0.786764706,0.688,0.755102041,0.616161616,0.692307692
3606,,,0.845901639,0.846975089,0.802158273,0.867158672,0.866449511,0.887372014,0.844357977,0.797752809,0.816849817,0.866920152
3631,,,0.741935484,0.724770642,0.663636364,0.626373626,0.71,0.723404255,0.659340659,0.721518987,0.768292683,0.740740741
3632,,,0.86746988,0.848101266,0.75,0.794871795,0.861111111,0.898734177,0.768115942,0.737704918,0.75,0.808510638
3633,,,0.846938776,0.865168539,0.831578947,0.853932584,0.898989899,0.936170213,0.872093023,0.835616438,0.825581395,0.808219178
3635,,,0.864864865,0.810126582,0.851851852,0.835820896,0.810344828,0.866666667,0.875,0.886792453,0.869565217,0.854166667
3636,,,0.885714286,0.813953488,0.830769231,0.762711864,0.75862069,0.866666667,0.815789474,0.868421053,0.770833333,0.87804878
3637,,,0.736842105,0.784313725,0.71641791,0.754237288,0.830188679,0.746666667,0.748031496,0.71559633,0.774774775,0.70212766
3638,,,0.808510638,0.9375,0.862068966,0.952380952,0.911764706,0.921875,0.904761905,0.912280702,0.762711864,0.866666667
3639,,,0.901408451,0.805555556,0.859375,0.876923077,0.882352941,0.833333333,0.853333333,0.833333333,0.805970149,0.883333333
3640,,,0.847619048,0.886363636,0.802083333,0.891566265,0.909090909,0.854368932,0.916666667,0.903614458,0.837837838,0.935483871
3641,,,0.905829596,0.895027624,0.801075269,0.899328859,0.922155689,0.923076923,0.868217054,0.866071429,0.830769231,0.824
3642,,,0.724137931,0.77852349,0.786206897,0.85,0.711538462,0.773049645,0.75,0.753846154,0.71969697,0.725490196
3643,,,0.870967742,0.872340426,0.849462366,0.87012987,0.789473684,0.796610169,0.74137931,0.724137931,0.865384615,0.826923077
3644,,,0.79338843,0.808333333,0.834951456,0.885416667,0.831858407,0.880952381,0.854166667,0.827956989,0.880952381,0.875
3645,,,0.669291339,0.669421488,0.675438596,0.806451613,0.866071429,0.829059829,0.833333333,0.8,0.793103448,0.857142857
3646,,,0.819277108,0.866666667,0.859375,0.958333333,0.823529412,0.802469136,0.808219178,0.824324324,0.8875,0.9
3647,,,0.866666667,0.876712329,0.913580247,0.931506849,0.955555556,0.959183673,0.910714286,0.925925926,0.86440678,0.88
3648,,,0.847826087,0.868852459,0.847457627,0.857142857,0.857142857,0.807692308,0.903846154,0.875,0.901960784,0.815789474
3701,,,0.768382353,0.814685315,0.756756757,0.777777778,0.781893004,0.763565891,0.721189591,0.772151899,0.786713287,0.787878788
3702,,,0.782142857,0.780172414,0.704347826,0.76953125,0.743455497,0.757847534,0.776119403,0.725099602,0.698113208,0.671171171
