,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3601,,,0.712460064,0.671779141,0.678018576,0.637223975,0.667731629,0.676870748,0.583333333,0.575562701,0.534722222,0.53030303
3602,,,0.711038961,0.657980456,0.734693878,0.712230216,0.643410853,0.62195122,0.637130802,0.626984127,0.622881356,0.581081081
3603,,,0.666666667,0.621875,0.64379085,0.653968254,0.674267101,0.591973244,0.59375,0.544520548,0.524528302,0.479704797
3604,,,0.727891156,0.709459459,0.738461538,0.617886179,0.644736842,0.623076923,0.569343066,0.570247934,0.485148515,0.504854369
3606,,,0.705263158,0.734756098,0.724137931,0.679310345,0.796774194,0.78125,0.737226277,0.697211155,0.670588235,0.640625
3631,,,0.606837607,0.570175439,0.532786885,0.50877193,0.538461538,0.555555556,0.52,0.52,0.551282051,0.506024096
3632,,,0.686046512,0.737864078,0.76344086,0.64893617,0.696078431,0.709677419,0.693333333,0.655737705,0.606060606,0.581818182
3633,,,0.787610619,0.787037037,0.745454545,0.773584906,0.796610169,0.780952381,0.760869565,0.770114943,0.655555556,0.571428571
3635,,,0.87654321,0.811111111,0.817073171,0.875,0.676923077,0.721311475,0.807692308,0.737704918,0.719298246,0.708333333
3636,,,0.693333333,0.723404255,0.76,0.728395062,0.716049383,0.68,0.671875,0.673076923,0.649122807,0.631578947
3637,,,0.632432432,0.604651163,0.58988764,0.586419753,0.666666667,0.615384615,0.643312102,0.57037037,0.564885496,0.464912281
3638,,,0.774647887,0.715789474,0.742857143,0.623188406,0.7875,0.794520548,0.823529412,0.77027027,0.706896552,0.650793651
3639,,,0.666666667,0.68,0.692307692,0.722891566,0.670886076,0.715909091,0.670588235,0.702702703,0.639344262,0.622641509
3640,,,0.793103448,0.784090909,0.733333333,0.738636364,0.780701754,0.757281553,0.741573034,0.75308642,0.666666667,0.756097561
3641,,,0.827586207,0.86163522,0.842105263,0.888059701,0.816901408,0.794117647,0.784172662,0.813333333,0.813953488,0.81147541
3642,,,0.687022901,0.64516129,0.715277778,0.742647059,0.673758865,0.672,0.629032258,0.637168142,0.685483871,0.675213675
3643,,,0.802816901,0.797468354,0.758241758,0.692307692,0.671875,0.753846154,0.698412698,0.639344262,0.606557377,0.581395349
3644,,,0.788321168,0.738461538,0.691666667,0.752066116,0.76,0.754098361,0.709090909,0.708333333,0.755813953,0.72
3645,,,0.631578947,0.613445378,0.648148148,0.603960396,0.747368421,0.694444444,0.666666667,0.62244898,0.594936709,0.586666667
3646,,,0.762886598,0.731481481,0.725274725,0.765432099,0.844444444,0.806818182,0.810126582,0.772151899,0.657142857,0.602941176
3647,,,0.75,0.769230769,0.805194805,0.797619048,0.815384615,0.769230769,0.695652174,0.71875,0.672131148,0.593220339
3648,,,0.763636364,0.765625,0.711864407,0.724137931,0.790697674,0.75,0.794117647,0.777777778,0.72972973,0.722222222
3701,,,0.658703072,0.598159509,0.602484472,0.601910828,0.60915493,0.620437956,0.620689655,0.655629139,0.546712803,0.543396226
3702,,,0.636075949,0.625,0.55,0.562015504,0.515306122,0.507389163,0.492307692,0.524038462,0.446078431,0.469387755
3703,,,0.686635945,0.635135135,0.63507109,0.692307692,0.669565217,0.6,0.613861386,0.555555556,0.462857143,0.55862069
3704,,,0.615062762,0.614035088,0.63592233,0.648648649,0.583690987,0.564853556,0.586046512,0.570048309,0.57635468,0.584158416
3705,,,0.738461538,0.717344754,0.731441048,0.726635514,0.680080483,0.700665188,0.649681529,0.622009569,0.62406015,0.579326923
3706,,,0.739726027,0.645021645,0.648305085,0.645833333,0.676616915,0.677248677,0.637931034,0.651612903,0.630872483,0.608
3707,,,0.595121951,0.644808743,0.563218391,0.613924051,0.535031847,0.558823529,0.572580645,0.561904762,0.519230769,0.489795918
3708,,,0.672316384,0.672839506,0.664335664,0.6875,0.668918919,0.619834711,0.656,0.633928571,0.579365079,0.634782609
3709,,,0.741721854,0.671875,0.62295082,0.661157025,0.605769231,0.704545455,0.666666667,0.584415584,0.676470588,0.567567568
3710,,,0.549367089,0.592920354,0.525157233,0.525423729,0.484641638,0.518987342,0.529209622,0.503424658,0.501818182,0.525547445
3731,,,0.728813559,0.573529412,0.62962963,0.666666667,0.595744681,0.690909091,0.591836735,0.66,0.625,0.714285714
3732,,,0.546511628,0.578313253,0.630769231,0.587301587,0.609756098,0.608695652,0.666666667,0.682926829,0.529411765,0.542857143
3733,,,0.714285714,0.741935484,0.740740741,0.788461538,0.755319149,0.762376238,0.689655172,0.703703704,0.614285714,0.569444444
3734,,,0.8125,0.75,0.838235294,0.815384615,0.822580645,0.796875,0.75862069,0.8,0.903846154,0.875
3735,,,0.785714286,0.846153846,0.714285714,0.692307692,0.728395062,0.686046512,0.686046512,0.651162791,0.691176471,0.68852459
3736,,,0.619047619,0.581081081,0.552631579,0.524590164,0.441860465,0.50617284,0.455882353,0.458333333,0.517857143,0.48
3737,,,0.75,0.722222222,0.648,0.684615385,0.680672269,0.698275862,0.652542373,0.604166667,0.565217391,0.466666667
3738,,,0.663043478,0.663793103,0.641509434,0.637362637,0.632911392,0.620253165,0.512195122,0.472222222,0.5,0.514285714
3739,,,0.75,0.728873239,0.712062257,0.714285714,0.752542373,0.759717314,0.72659176,0.713740458,0.717948718,0.668246445
3740,,,0.75,0.714285714,0.727272727,0.73255814,0.695652174,0.694444444,0.698630137,0.651515152,0.576271186,0.62745098
3741,,,0.712121212,0.708860759,0.657534247,0.631578947,0.785714286,0.738095238,0.766233766,0.68115942,0.603773585,0.619047619
3742,,,0.805555556,0.7890625,0.768,0.795275591,0.829268293,0.848214286,0.82,0.815217391,0.764705882,0.739726027
3743,,,0.762886598,0.757894737,0.770114943,0.734939759,0.684684685,0.666666667,0.666666667,0.685393258,0.688311688,0.7125
3801,,,0.597849462,0.602771363,,,,,,,,
3802,,,0.514905149,0.515892421,,,,,,,,
3803,,,0.529255319,0.529715762,0.511568123,0.511904762,0.555891239,0.552380952,0.528052805,0.469387755,0.457564576,0.422310757
3804,,,0.66751269,0.706185567,,,,,,,,
3805,,,0.654237288,0.652329749,0.640677966,0.629213483,0.729299363,0.696245734,0.711191336,0.681818182,0.612244898,0.640909091
3806,,,0.72265625,0.738938053,0.707964602,0.705069124,0.670940171,0.728506787,0.684931507,0.663414634,0.651041667,0.695187166
3807,,,0.671370968,0.686498856,0.656050955,0.61487965,0.664473684,0.662280702,0.599067599,0.519274376,0.552693208,0.580097087
3808,,,0.598039216,0.710227273,0.609625668,0.568965517,0.612716763,0.64,0.619834711,0.576271186,0.539823009,0.526315789
3809,,,0.79028133,0.796195652,0.800561798,0.794117647,0.755447942,0.761306533,0.798365123,0.736842105,0.745614035,0.746794872
3810,,,0.667953668,0.67192429,0.611888112,0.645522388,0.604534005,0.606138107,0.571801567,0.584745763,0.601769912,0.563421829
3811,,,,,0.623901582,0.591397849,0.624031008,0.584532374,0.550094518,0.547486034,0.4875,0.497706422
3831,,,0.705128205,0.623529412,0.642857143,0.555555556,0.75,0.746268657,0.766666667,0.627118644,0.6,0.555555556
3832,,,0.683257919,0.693023256,0.687830688,0.737967914,0.733766234,0.705128205,0.682119205,0.620915033,0.620437956,0.678571429
3833,,,0.705882353,0.682692308,0.743589744,0.674698795,0.624161074,0.601503759,0.596774194,0.570093458,0.560747664,0.575757576
3834,,,0.743362832,0.627272727,0.698113208,0.730769231,0.75,0.77852349,0.766917293,0.752136752,0.719008264,0.67961165
3835,,,0.775280899,0.682926829,0.639534884,0.593023256,0.724770642,0.701923077,0.709302326,0.675,0.72,0.64
3836,,,0.754237288,0.76146789,0.833333333,0.806451613,0.647727273,0.696629213,0.641304348,0.602564103,0.536231884,0.514285714
3837,,,0.7125,0.670588235,0.694915254,0.725806452,0.68852459,0.727272727,0.625,0.616666667,0.606060606,0.555555556
3838,,,0.680672269,0.702970297,0.743902439,0.675675676,0.741573034,0.602150538,0.64556962,0.633802817,0.575757576,0.618181818
3839,,,0.714285714,0.695945946,0.676470588,0.723880597,0.637931034,0.550458716,0.536842105,0.556701031,0.504347826,0.546391753
3840,,,0.826086957,0.770114943,0.743902439,0.670588235,0.776119403,0.714285714,0.849056604,0.822222222,0.70212766,0.595238095
3901,,,0.581818182,0.634803922,0.597435897,0.592689295,0.624020888,0.572839506,0.539379475,0.557303371,0.528599606,0.512711864
3902,,,0.712230216,0.691629956,0.662162162,0.658767773,0.75,0.681034483,0.671568627,0.654639175,0.592039801,0.537634409
