,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3503,,,0.949685535,0.944250871,0.928030303,0.962199313,0.979094077,0.993055556,0.959183673,0.969230769,0.981424149,0.984126984
3504,,,0.945848375,0.951020408,0.917647059,0.950943396,0.963768116,0.968888889,0.956097561,0.974226804,0.941860465,0.946666667
3505,,,0.930131004,0.954751131,0.954545455,0.986425339,0.982378855,0.981651376,0.985714286,0.974226804,0.963636364,0.955223881
3506,,,0.912663755,0.940092166,0.941176471,0.975369458,0.989189189,0.971428571,0.965317919,0.959183673,0.953846154,0.977272727
3531,,,0.956521739,0.971518987,0.927899687,0.951724138,0.962427746,0.970967742,0.97,0.966442953,0.966037736,0.939516129
3532,,,0.9609375,0.977272727,0.973451327,0.991666667,1,0.939393939,0.989010989,1,0.957446809,0.976744186
3533,,,0.928571429,0.926605505,0.984848485,0.961832061,0.980392157,0.986111111,0.991935484,0.938596491,0.990291262,0.988372093
3534,,,0.9609375,0.975206612,0.975806452,1,0.992481203,1,0.962406015,0.990990991,0.990384615,0.980582524
3535,,,0.975,0.974137931,0.970588235,0.96875,0.972222222,0.961538462,0.963302752,0.935483871,0.946808511,0.986666667
3536,,,0.945454545,1,0.925233645,0.990384615,0.957446809,0.9765625,0.972972973,0.931034483,0.956043956,0.963414634
3537,,,0.968553459,0.947826087,0.976,0.959349593,0.984251969,0.980582524,0.981818182,1,0.989130435,1
3538,,,0.95890411,0.97515528,0.944099379,0.979166667,1,0.98540146,0.974137931,0.973451327,0.958762887,0.969387755
3601,,,0.950236967,0.959697733,0.949640288,0.965517241,0.973871734,0.966666667,0.968926554,0.949468085,0.946428571,0.942122186
3602,,,0.974683544,0.954887218,0.949109415,0.968,0.979104478,0.948220065,0.947712418,0.971153846,0.967213115,0.977346278
3603,,,0.958762887,0.978082192,0.961002786,0.951871658,0.978201635,0.972972973,0.939490446,0.941504178,0.955974843,0.969230769
3604,,,0.946236559,0.957894737,0.969325153,0.976470588,0.985221675,0.989473684,0.943181818,0.91875,0.968503937,0.935251799
3606,,,0.964523282,0.975186104,0.950520833,0.982630273,0.973039216,0.959183673,0.967647059,0.954022989,0.943019943,0.938992042
3631,,,0.94375,0.947712418,0.891891892,0.952755906,0.975,0.950980392,0.959183673,0.926605505,0.924369748,0.948717949
3632,,,0.966666667,0.984496124,0.967213115,0.991735537,0.985294118,0.976377953,0.970588235,0.987654321,0.949367089,0.985294118
3633,,,0.974683544,0.99270073,0.959459459,0.973684211,0.993902439,0.981132075,0.984375,0.99122807,0.960629921,0.959016393
3635,,,0.990740741,0.984251969,0.984496124,1,0.969387755,0.977011494,0.963414634,1,1,0.986666667
3636,,,0.966101695,0.97037037,0.981818182,0.981132075,0.98,1,0.972972973,0.984615385,0.921052632,0.983606557
3637,,,0.939130435,0.932773109,0.946601942,0.963350785,0.975,0.9543379,0.952879581,0.94375,0.946745562,0.951388889
