,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3737,,,0.484848485,0.587301587,0.592,0.569230769,0.512605042,0.517241379,0.533898305,0.552083333,0.597826087,0.546666667
3738,,,0.565217391,0.629310345,0.679245283,0.659340659,0.632911392,0.64556962,0.658536585,0.708333333,0.691176471,0.614285714
3739,,,0.413043478,0.461267606,0.39688716,0.482142857,0.433898305,0.441696113,0.449438202,0.416030534,0.461538462,0.526066351
3740,,,0.526315789,0.520408163,0.505050505,0.511627907,0.594202899,0.611111111,0.630136986,0.696969697,0.661016949,0.490196078
3741,,,0.515151515,0.594936709,0.547945205,0.631578947,0.523809524,0.5,0.571428571,0.565217391,0.698113208,0.547619048
3742,,,0.527777778,0.4453125,0.456,0.503937008,0.593495935,0.5625,0.59,0.608695652,0.564705882,0.547945205
3743,,,0.597938144,0.705263158,0.643678161,0.662650602,0.738738739,0.745098039,0.804597701,0.719101124,0.753246753,0.725
3801,,,0.48172043,0.51039261,,,,,,,,
3802,,,0.520325203,0.547677262,,,,,,,,
3803,,,0.531914894,0.493540052,0.544987147,0.5625,0.549848943,0.53968254,0.501650165,0.506802721,0.494464945,0.521912351
3804,,,0.461928934,0.443298969,,,,,,,,
3805,,,0.488135593,0.437275986,0.444067797,0.426966292,0.47133758,0.470989761,0.451263538,0.473484848,0.489795918,0.518181818
3806,,,0.55859375,0.526548673,0.491150442,0.488479263,0.568376068,0.56561086,0.520547945,0.507317073,0.494791667,0.556149733
3807,,,0.435483871,0.411899314,0.464968153,0.503282276,0.484649123,0.49122807,0.482517483,0.503401361,0.484777518,0.490291262
3808,,,0.568627451,0.488636364,0.524064171,0.511494253,0.583815029,0.613333333,0.520661157,0.542372881,0.548672566,0.6
3809,,,0.414322251,0.347826087,0.356741573,0.355882353,0.433414044,0.432160804,0.435967302,0.421052632,0.388888889,0.471153846
3810,,,0.355212355,0.353312303,0.468531469,0.537313433,0.488664987,0.519181586,0.571801567,0.579096045,0.542772861,0.542772861
3811,,,,,0.472759227,0.483870968,0.472868217,0.48381295,0.538752363,0.525139665,0.508333333,0.529816514
3831,,,0.525641026,0.541176471,0.628571429,0.703703704,0.671875,0.671641791,0.75,0.745762712,0.844444444,0.8
3832,,,0.425339367,0.465116279,0.44973545,0.518716578,0.474025974,0.429487179,0.509933775,0.509803922,0.503649635,0.585714286
3833,,,0.552941176,0.576923077,0.461538462,0.614457831,0.55704698,0.601503759,0.588709677,0.626168224,0.570093458,0.555555556
3834,,,0.513274336,0.527272727,0.471698113,0.557692308,0.514285714,0.510067114,0.578947368,0.572649573,0.561983471,0.553398058
3835,,,0.561797753,0.524390244,0.61627907,0.720930233,0.678899083,0.663461538,0.697674419,0.675,0.653333333,0.6
3836,,,0.576271186,0.559633028,0.666666667,0.591397849,0.636363636,0.640449438,0.706521739,0.692307692,0.623188406,0.557142857
3837,,,0.4875,0.670588235,0.593220339,0.629032258,0.639344262,0.575757576,0.553571429,0.583333333,0.575757576,0.703703704
3838,,,0.579831933,0.623762376,0.646341463,0.594594595,0.674157303,0.623655914,0.632911392,0.535211268,0.696969697,0.618181818
3839,,,0.614906832,0.567567568,0.485294118,0.559701493,0.586206897,0.568807339,0.631578947,0.597938144,0.652173913,0.597938144
3840,,,0.463768116,0.574712644,0.634146341,0.623529412,0.656716418,0.714285714,0.679245283,0.666666667,0.595744681,0.571428571
3901,,,0.672727273,0.647058824,0.630769231,0.634464752,0.665796345,0.622222222,0.632458234,0.617977528,0.641025641,0.661016949
3902,,,0.618705036,0.621145374,0.59009009,0.606635071,0.715,0.715517241,0.632352941,0.664948454,0.731343284,0.693548387
